1.8065,9.3427,+1
-8.1229,-8.836,-1
7.3501,3.9137,+1
6.9245,1.9956,-1
5.7635,-2.7909,-1
7.9533,-7.4499,-1
1.5088,4.4203,+1
4.3733,4.2221,+1
5.7824,-0.17462,-1
-2.653,5.7146,+1
-8.2468,-1.6129,-1
9.9877,1.6122,-1
5.2402,-2.5335,-1
1.0301,8.1335,+1
8.1683,-0.94961,-1
-9.0261,4.974,+1
0.50082,-5.4505,-1
5.9911,-3.5194,-1
6.201,9.9696,+1
7.4355,-3.4329,-1
3.0593,-4.9385,-1
8.5789,-1.2002,-1
0.32921,-7.908,-1
3.9958,2.1326,+1
0.4862,3.0568,+1
2.8868,7.6789,+1
-5.6979,-1.5084,-1
9.3988,3.1629,-1
1.9557,-3.7827,-1
-9.8363,9.6974,+1
-5.6317,4.6497,+1
-7.0209,-6.6967,-1
-2.9949,4.0615,+1
-9.9209,-6.9462,-1
9.0566,9.8499,+1
2.3639,0.18017,+1
1.3625,8.1342,+1
3.2184,5.7242,+1
-4.5782,-6.3548,-1
6.7423,-9.0161,-1
-7.3816,-4.0389,-1
1.3291,-1.1143,+1
8.5213,9.9846,+1
2.0288,6.2208,+1
6.3028,-8.7665,-1
-5.8778,-3.0143,-1
-5.7821,-5.7268,-1
-3.4159,-4.5065,-1
4.651,4.148,+1
-4.263,-9.8711,-1
-3.8487,-3.1987,-1
-1.1214,-6.0195,-1
-2.6116,4.9463,+1
-3.6197,9.5655,+1
9.1951,6.9517,+1
1.7767,-7.8131,-1
-8.2186,8.5964,+1
-3.5973,-4.1184,-1
2.0193,-4.741,-1
-3.842,-4.2058,-1
7.9609,8.3568,+1
0.34137,-0.10456,+1
7.6102,2.3261,-1
-7.102,-7.7767,-1
-7.0502,9.2823,+1
-0.1858,2.6039,+1
-2.1034,5.8255,+1
3.7888,4.2044,+1
-7.6786,8.7164,+1
-3.5499,9.5342,+1
0.29308,0.2444,+1
-7.6411,2.8465,+1
-3.3375,9.6827,+1
9.5391,8.9453,+1
-9.4779,-2.7275,-1
-8.7458,-6.9159,-1
8.6144,-3.2917,-1
-3.3564,-0.39141,+1
3.9465,-3.0106,-1
-5.0452,7.0832,+1
7.6441,7.3733,+1
0,0,0
-6.5158,-5.5632
-1.2613,-9.0762
2.5303,-8.1612
1.5189,3.1581
0.38489,-8.6027
7.5109,-3.401
9.0399,8.195
9.1358,-5.1875
0.68994,-9.0832
-9.1737,5.2668
-0.63654,3.5979
1.9315,0.57636
9.1289,-1.9174
6.1329,9.9606
2.5156,-4.9937
7.4584,-8.8701
-6.018,8.5714
-0.96536,5.6522
-4.7526,9.7752
8.6993,-2.6764
1.7159,-6.4245
1.9784,1.1632
5.9672,-2.6242
-0.41438,7.7953
6.5638,7.4061
8.9486,-4.3904
-9.0359,-6.8204
-7.5335,3.7987
-9.6858,6.0417
-5.0302,8.1997
-4.6493,9.0493
-2.9605,5.8658
-4.6084,6.1187
7.7149,-9.5444
3.3378,4.3608
-1.3754,-6.3407
5.2896,-6.8055
-2.0829,7.6054
7.9261,-0.16795
5.6088,8.2411
