0.63559,-0.15789,+1
0.61,-0.58627,+1
-0.37765,0.74521,+1
0.17347,0.50361,+1
0.51002,-0.94395,-1
0.28449,0.38578,+1
-0.53564,-0.41905,-1
-0.58879,0.68632,+1
-0.8094,-0.61859,-1
0.52616,-0.57028,-1
-0.90628,-0.64276,-1
-0.12572,0.40313,+1
-0.12668,-0.33457,-1
-0.028077,-0.97804,-1
-0.89228,-0.28541,-1
0.53793,0.22869,+1
0.16786,0.40915,+1
0.020365,0.1526,+1
0.93128,-0.70513,+1
0.55084,0.37919,+1
-0.76351,0.51815,-1
-0.33298,0.35343,+1
-0.20457,-0.73296,-1
0.23329,0.59303,+1
0.17724,0.12951,+1
0,0,0
-0.63825,0.023058
0.9295,0.094568
0.10872,-0.61237
-0.46092,0.85902
-0.79399,-0.6328
-0.51385,0.48931
-0.51215,-0.17709
-0.23147,-0.58242
0.04416,-0.43951
-0.16616,-0.47083
0.10719,-0.45857
0.58463,-0.93622
0.36125,0.74517
0.98358,0.59352
0.30135,0.070199
-0.4252,-0.80315
0.17978,0.82863
-0.25757,-0.4317
-0.55453,-0.89373
0.79647,-0.60117
0.42854,0.46271
-0.54215,0.37674
0.52416,-0.29989
-0.50884,-0.5536
-0.50638,0.46173
0.60873,0.55365
-0.67518,-0.30565
-0.9386,-0.93003
-0.04,-0.95189
0.75371,0.35672
-0.54226,-0.77829
0.16907,0.1576
0.48576,0.54548
-0.32031,0.8037
0.71883,0.40703
0.83887,0.21563
0.1748,0.69758
-0.69854,-0.32913
0.61592,-0.95458
0.93012,-0.30693
